Rima Schröter,             1.0,    -6.0,    40
Rima Sharp,               46.7,   -50.5,    107
Rima Sheepshanks,         58.0,    24.0,    200
Rima Siegfried,          -25.9,   103.0,    14
Rima Suess,                6.7,    48.2,    165
Rima Sung-Mei,            24.6,    11.3,    4
Rima T. Mayer,            13.0,   -31.0,    50
Rima Vladimir,            25.2,    -0.7,    14
Rima Wan-Yu,              20.0,   -31.5,    12
Rima Yangel,              16.7,     4.6,    30
Rima Zahia,               25.0,   -29.5,    16
Rimae Alphonsus,         -14.0,    -2.0,    80
Rimae Apollonius,          5.0,    53.0,   230
Rimae Archimedes,         26.6,    -4.1,   169
Rimae Aristarchus,        26.9,   -47.5,   121
Rimae Arzachel,          -18.0,    -2.0,    50
Rimae Atlas,              47.5,    43.6,    60
Rimae Bode,               10.0,    -4.0,    70
Rimae Boscovich,           9.8,    11.1,    40
Rimae Chacornac,          29.0,    32.0,   120
Rimae Daniell,            37.0,    26.0,   200
Rimae Darwin,            -19.3,   -69.5,   143
Rimae Doppelmayer,       -25.9,   -45.1,   162
Rimae Focas,             -28.0,   -98.0,   100
Rimae Fresnel,            28.0,     4.0,    90
Rimae de Gasparis,       -24.6,   -51.1,    93
Rimae Gassendi,          -18.0,   -40.0,    70
Rimae Gerard,             46.0,   -84.0,   100
Rimae Goclenius,          -8.0,    43.0,   240
Rimae Grimaldi,            9.0,   -64.0,   230
Rimae Hypatia,            -0.4,    22.4,   206
Rimae Janssen,           -45.6,    40.0,   114
Rimae Kopff,             -17.4,   -89.6,    41
Rimae Liebig,            -20.0,   -45.0,   140
Rimae Littrow,            22.1,    29.9,   115
Rimae Maclear,           -13.0,    20.0,   110
Rimae Maestlin,            2.0,   -40.0,    80
Rimae Maupertuis,         52.0,   -23.0,    84
Rimae Menelaus,           17.2,    17.9,   131
Rimae Mersenius,         -21.5,   -49.2,    84
Rimae Opelt,             -13.0,   -18.0,    70
Rimae Palmieri,          -28.0,   -47.0,   150
Rimae Parry,              -6.1,   -16.8,    82
Rimae Petavius,          -25.9,    58.9,    80
Rimae Pettit,            -23.0,   -92.0,   450
Rimae Pitatus,           -28.5,   -13.8,    94
Rimae Plato,              52.9,    -3.2,    87
Rimae Plinius,            17.9,    23.6,   124
Rimae Posidonius,         32.0,    28.7,    70
Rimae Prinz,              27.0,   -43.0,    80
Rimae Ramsden,           -33.9,   -31.4,   108
Rimae Repsold,            50.6,   -81.7,   166
Rimae Riccioli,            2.0,   -74.0,   400
Rimae Ritter,              3.0,   -18.0,   100
Rimae Römer,              27.0,   -35.0,   110
Rimae Secchi,              1.0,   -44.0,    35
Rimae Sirsalis,          -15.7,   -61.7,   426
Rimae Sosigenes,           8.6,    18.7,   190
Rimae Sulpicius Gallus,   21.0,    10.0,    90
Rimae Taruntius,           5.5,    46.5,    25
Rimae Theaetetus,         33.0,     6.0,    50
Rimae Triesnecker,         4.3,     4.6,   215
Rimae Vasco da Gama,      10.0,    82.0,    60
Rimae Zupus,             -15.0,   -53.0,   120
Feature Apollo 11,         0.6833,   23.4333, 1
Feature Apollo 12,        -3.1965,  -23.3853, 2
Feature Apollo 14,        -3.6733,  -17.4653, 4
Feature Apollo 15,        25.6300,    3.2400, 5
Feature Apollo 16,        -9.0100,   15.5400, 6
Feature Apollo 17,        20.1800,   30.7400, 7
Feature Surveyor 1,       -2.4500,  -43.2200, A
Feature Surveyor 3,       -3.2001,  -23.3817, B
Feature Surveyor 5,        1.4200,   23.2000, C
Feature Surveyor 6,        0.5300,   -1.4000, D
Feature Surveyor 7,      -40.8600,  -11.4700, E
Feature Luna 9,            7.9500,  -65.3800, F
Feature Luna 13,          19.0700,  -61.5900, G
Feature Luna 16,          -0.9900,   56.3600, H
Feature Luna 17,          38.1100,  -35.1700, I
Feature Luna 20,           3.6600,   56.5500, J
Feature Luna 21,          25.9500,   29.7000, K
Feature Luna 23,          13.1700,   56.8800, L
Feature Luna 24,          12.3800,   62.0700, M
